---,Actor,Location,Rotation,Scale,Meshes
Row_78,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-13723.037269,Y=7244.046640,Z=420.000000)","(Pitch=0.000000,Yaw=-177.990250,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_79,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-12568.263210,Y=-13024.707169,Z=78.980618)","(Pitch=0.000000,Yaw=-101.703003,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_80,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-12323.323708,Y=-4851.252588,Z=93.602677)","(Pitch=0.000000,Yaw=97.791672,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_81,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-11929.509252,Y=-4654.385255,Z=107.420728)","(Pitch=0.000000,Yaw=116.000443,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_82,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-12221.008737,Y=-1197.788554,Z=200.059722)","(Pitch=0.000000,Yaw=93.540344,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_83,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-12280.247345,Y=3934.334875,Z=329.996621)","(Pitch=0.000000,Yaw=349.999997,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_84,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-11727.444181,Y=-4351.525539,Z=104.219571)","(Pitch=0.000000,Yaw=169.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_85,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_DrunkGuy.BP_DrunkGuy_C',"(X=-13496.981150,Y=2851.683933,Z=210.000000)","(Pitch=0.000000,Yaw=163.714355,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_86,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_EndOfLevelTrigger.BP_EndOfLevelTrigger_C',"(X=-15684.999960,Y=7465.000079,Z=405.000000)","(Pitch=0.000000,Yaw=49.999992,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_87,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-13823.296875,Y=6894.997803,Z=578.909546)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.590259,Y=2.000000,Z=0.617072)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_88,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-10300.000000,Y=2900.000000,Z=900.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.600000,Y=3.000000,Z=0.600000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_89,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-9950.000000,Y=-10585.000000,Z=360.000000)","(Pitch=0.000000,Yaw=40.000000,Roll=0.000000)","(X=2.125000,Y=2.000000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_90,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-9905.000000,Y=-5230.000000,Z=-170.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=2.625000,Y=2.250000,Z=1.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_91,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-9850.000000,Y=3630.000000,Z=240.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=2.625000,Y=5.250000,Z=0.625000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_92,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-5270.000000,Y=-14685.000000,Z=-880.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=10.375000,Y=5.250000,Z=3.625000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_93,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Fog/BP_Fog.BP_Fog_C',"(X=-8005.000000,Y=-7740.000000,Z=-880.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=2.625000,Y=4.625000,Z=3.625000)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_94,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Mechanisms/BP_Grate.BP_Grate_C',"(X=-12210.000000,Y=-10315.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_95,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-10237.658730,Y=-11491.232990,Z=220.000000)","(Pitch=0.000000,Yaw=-70.736755,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_96,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-15084.023112,Y=6581.165732,Z=421.000000)","(Pitch=0.000000,Yaw=259.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_97,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-15074.999989,Y=6285.000064,Z=420.000100)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_98,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-15016.111874,Y=5974.764681,Z=420.000000)","(Pitch=0.000000,Yaw=162.308258,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_99,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-12520.336987,Y=-9214.564403,Z=130.159850)","(Pitch=0.000000,Yaw=-60.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_100,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_Guard.BP_Guard_C',"(X=-12525.948615,Y=-9414.933751,Z=122.824213)","(Pitch=0.000000,Yaw=50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_101,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_HatPickup.BP_HatPickup_C',"(X=-11280.000000,Y=-10070.000000,Z=276.866967)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Hats/hats_fbx_BarbarianHat.hats_fbx_BarbarianHat'',Materials=(MaterialInstanceConstant'""/Game/Materials/Hats/MI_BarbarianHat""')))"
Row_102,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_HatPickup.BP_HatPickup_C',"(X=-6100.000000,Y=-15750.000000,Z=50.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Hats/hats_fbx_MageHat.hats_fbx_MageHat'',Materials=(MaterialInstanceConstant'""/Game/Materials/Hats/MI_MageHat""')))"
Row_103,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_HatPickup.BP_HatPickup_C',"(X=-8500.000000,Y=-5890.000000,Z=170.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Hats/hats_fbx_MageHat.hats_fbx_MageHat'',Materials=(MaterialInstanceConstant'""/Game/Materials/Hats/MI_MageHat""')))"
Row_104,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_HatPickup.BP_HatPickup_C',"(X=-12650.000000,Y=1990.000000,Z=160.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Hats/hats_fbx_BarbarianHat.hats_fbx_BarbarianHat'',Materials=(MaterialInstanceConstant'""/Game/Materials/Hats/MI_BarbarianHat""')))"
Row_105,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_KeyPickup.BP_KeyPickup_C',"(X=-12150.000000,Y=-7290.000000,Z=-250.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Key/items_fbx_Key.items_fbx_Key'',Materials=(MaterialInstanceConstant'""/Game/Materials/M_LockShine_Gold""')))"
Row_106,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_KeyPickup.BP_KeyPickup_C',"(X=-9600.000000,Y=-6600.000000,Z=100.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Key/items_fbx_Key.items_fbx_Key'',Materials=(MaterialInstanceConstant'""/Game/Materials/M_LockShine_Gold""')))"
Row_107,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_KeyPickup.BP_KeyPickup_C',"(X=-15750.000000,Y=3670.000000,Z=100.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Key/items_fbx_Key.items_fbx_Key'',Materials=(MaterialInstanceConstant'""/Game/Materials/M_LockShine_Gold""')))"
Row_108,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_KeyPickup.BP_KeyPickup_C',"(X=-11250.000000,Y=3780.000000,Z=790.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Key/items_fbx_Key.items_fbx_Key'',Materials=(MaterialInstanceConstant'""/Game/Materials/M_LockShine_Gold""')))"
Row_109,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Mechanisms/BP_Lever.BP_Lever_C',"(X=-11720.000000,Y=-6800.000000,Z=380.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_110,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Mechanisms/BP_Lever.BP_Lever_C',"(X=-12680.000000,Y=-10800.000000,Z=0.000000)","(Pitch=0.000000,Yaw=69.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_111,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7333.029626,Y=-7093.404902,Z=-27.383372)","(Pitch=0.000000,Yaw=-143.706757,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_112,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-13392.083687,Y=2670.739318,Z=210.000000)","(Pitch=0.000000,Yaw=-5.130524,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_113,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12072.154158,Y=-15550.735289,Z=100.000000)","(Pitch=0.000000,Yaw=164.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_114,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-8245.130947,Y=-5585.318521,Z=204.283574)","(Pitch=0.000000,Yaw=119.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_115,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-11364.669592,Y=-12036.059713,Z=42.014066)","(Pitch=0.000000,Yaw=119.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_116,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12058.036963,Y=-4030.194998,Z=100.949370)","(Pitch=0.000000,Yaw=73.443146,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_117,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12130.490123,Y=-601.756960,Z=207.818685)","(Pitch=0.000000,Yaw=86.653885,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_118,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12341.792077,Y=-4492.872563,Z=92.954664)","(Pitch=0.000000,Yaw=-93.617371,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_119,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-8935.000000,Y=-5575.000000,Z=172.271132)","(Pitch=0.000000,Yaw=-0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_120,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12373.787085,Y=99.927363,Z=210.000000)","(Pitch=0.000000,Yaw=-90.427826,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_121,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-8485.007160,Y=-5575.065005,Z=207.038046)","(Pitch=0.000000,Yaw=94.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_122,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-13214.203635,Y=5333.413499,Z=420.000000)","(Pitch=0.000000,Yaw=-3.497375,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_123,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-14684.627461,Y=3140.097395,Z=210.000000)","(Pitch=0.000000,Yaw=11.969843,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_124,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-6524.768687,Y=-14312.088870,Z=266.908620)","(Pitch=0.000000,Yaw=99.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_125,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-6789.768687,Y=-14242.088870,Z=75.633323)","(Pitch=0.000000,Yaw=5.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_126,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-11855.000006,Y=5579.999987,Z=371.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_127,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12131.379740,Y=5603.951150,Z=470.000000)","(Pitch=0.000000,Yaw=-15.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_128,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-14329.569183,Y=7463.977185,Z=420.000000)","(Pitch=0.000000,Yaw=-175.920609,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_129,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12852.687429,Y=7278.132065,Z=447.793305)","(Pitch=0.000000,Yaw=-4.465393,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_130,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7945.096300,Y=-7292.174877,Z=-70.000000)","(Pitch=0.000000,Yaw=103.526428,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_131,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-14143.850253,Y=7651.589236,Z=420.000000)","(Pitch=0.000000,Yaw=-0.332916,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_132,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-8182.212853,Y=-6976.550982,Z=-64.131145)","(Pitch=0.000000,Yaw=-65.551758,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_133,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7801.608532,Y=-7984.133055,Z=-70.000000)","(Pitch=0.000000,Yaw=-27.945435,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_134,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7755.780824,Y=-6317.473267,Z=72.633966)","(Pitch=0.000000,Yaw=108.227432,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_135,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7781.270956,Y=-8817.794247,Z=-15.982646)","(Pitch=0.000000,Yaw=-129.482559,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_136,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-7831.959532,Y=-7897.624562,Z=-70.000000)","(Pitch=0.000000,Yaw=-108.896240,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Mug.Mug'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_Wood""')))"
Row_137,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_MageGuy.BP_MageGuy_C',"(X=-12479.472120,Y=-11873.006257,Z=77.352626)","(Pitch=0.000000,Yaw=-76.352631,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_138,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/BP_MusicLocationManager.BP_MusicLocationManager_C',"(X=22561.451172,Y=325.509735,Z=198.046387)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_139,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-1830.546106,Y=-13439.735660,Z=-456.189494)","(Pitch=0.000000,Yaw=45.137934,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_140,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-12652.828093,Y=-13602.423626,Z=80.029371)","(Pitch=0.000000,Yaw=4.588975,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_141,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-2325.945685,Y=-12898.781229,Z=-457.114525)","(Pitch=0.000000,Yaw=-39.119553,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_142,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-2406.620101,Y=-12904.929179,Z=-456.744486)","(Pitch=0.000000,Yaw=-49.257675,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_143,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-2321.462346,Y=-12781.131372,Z=-449.776044)","(Pitch=0.000000,Yaw=-29.035704,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_144,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-2893.314318,Y=-13330.337316,Z=-437.156260)","(Pitch=0.000000,Yaw=10.137934,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_145,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-626.228255,Y=-12892.087417,Z=-356.754477)","(Pitch=0.000000,Yaw=-164.119552,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_146,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-622.684218,Y=-13132.059467,Z=-317.592433)","(Pitch=0.000000,Yaw=165.880448,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_147,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-9731.496882,Y=-13956.995770,Z=87.447861)","(Pitch=0.000000,Yaw=-79.567538,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_148,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/NPC/BP_NPCGoblin.BP_NPCGoblin_C',"(X=-3116.912011,Y=-12839.561353,Z=-414.972613)","(Pitch=0.000000,Yaw=-35.859062,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_149,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_PretzelPickup.BP_PretzelPickup_C',"(X=-9200.000000,Y=-9830.000000,Z=440.000000)","(Pitch=0.000000,Yaw=-124.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Pretzel/items_fbx_Pretzel.items_fbx_Pretzel'',Materials=(Material'""/Game/Materials/M_Pretzel""')))"
Row_150,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_PretzelPickup.BP_PretzelPickup_C',"(X=-15140.000000,Y=6040.000000,Z=340.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Pretzel/items_fbx_Pretzel.items_fbx_Pretzel'',Materials=(Material'""/Game/Materials/M_Pretzel""')))"
Row_151,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Pickups/BP_PretzelPickup.BP_PretzelPickup_C',"(X=-8240.000000,Y=-7980.000000,Z=-70.000000)","(Pitch=0.000000,Yaw=114.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Items/Pretzel/items_fbx_Pretzel.items_fbx_Pretzel'',Materials=(Material'""/Game/Materials/M_Pretzel""')))"
Row_152,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropApple.BP_PropApple_C',"(X=-11715.000000,Y=-4925.000000,Z=75.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Apple.APPLE'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/FruitMaterials/MI_GreenApple""',Material'""/Game/Models/Props/NewModels/Materials/M_Leaves""')))"
Row_153,/Script/Engine.BlueprintGeneratedClass'/Game/Blueprints/Props/NewProps/BP_PropApplePile.BP_PropApplePile_C',"(X=-12615.000000,Y=2195.000000,Z=100.000000)","(Pitch=0.000000,Yaw=-20.000000,Roll=0.000000)","(X=0.875000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/ApplePile.ApplePile'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/FruitMaterials/MI_GreenApple""',Material'""/Game/Models/Props/NewModels/Materials/M_Leaves""')))"
